feature,pfi,run,county
PESTICIDE_Total,-0.016868524110802585,97,Fresno
Num_Articles,-0.035408310718565095,97,Fresno
WIND_RunMiles,-0.07023726672195862,97,Fresno
WIND_AvgMPH,-0.09092013376609848,97,Fresno
FIRE_Acres_Burned,0.2255237042271186,98,Fresno
EARTHQUAKE_Total,0.03231439029532929,98,Fresno
PRECIP,0.029464027712276575,98,Fresno
AQI_PM25,0.028050704889049483,98,Fresno
PESTICIDE_Total,0.007377653822743746,98,Fresno
risk_mentions_rate,-0.008787106475435236,98,Fresno
cv_mentions_rate,-0.010381403739271433,98,Fresno
AQI_PM10,-0.024023437059545794,98,Fresno
WIND_RunMiles,-0.04226341621696622,98,Fresno
Num_Articles,-0.046733167062709524,98,Fresno
WIND_AvgMPH,-0.053977050948042504,98,Fresno
FIRE_Acres_Burned,0.10961590689273804,99,Fresno
cv_mentions_rate,0.04505797660413158,99,Fresno
AQI_PM10,0.02926526923207423,99,Fresno
PRECIP,0.019508519107781508,99,Fresno
AQI_PM25,0.017676132834014535,99,Fresno
EARTHQUAKE_Total,0.01291511951216262,99,Fresno
risk_mentions_rate,-0.0194455493830486,99,Fresno
PESTICIDE_Total,-0.03597791985674392,99,Fresno
WIND_RunMiles,-0.09022034887995894,99,Fresno
WIND_AvgMPH,-0.10864284473459296,99,Fresno
Num_Articles,-0.13239158698899833,99,Fresno
FIRE_Acres_Burned,0.10688759002547599,100,Fresno
PESTICIDE_Total,0.047744571962896276,100,Fresno
PRECIP,0.031125471522678694,100,Fresno
risk_mentions_rate,0.023317054933649606,100,Fresno
cv_mentions_rate,0.020939159540062258,100,Fresno
AQI_PM25,0.003016833145713327,100,Fresno
EARTHQUAKE_Total,-0.004539631094670149,100,Fresno
AQI_PM10,-0.0182404938700772,100,Fresno
WIND_RunMiles,-0.04360874255169761,100,Fresno
Num_Articles,-0.04850788222464475,100,Fresno
WIND_AvgMPH,-0.0540604623560505,100,Fresno
