seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
12,8,0.4,0.001,8,2,2.4432578086853027,0.3064747452735901,-2.1367830634117126,0.029795460402965546,0.3633994162082672,0.08199094185085185
12,64,0.3,0.005,4,1,0.8737772107124329,0.30647677183151245,-0.5673004388809204,0.04440861940383911,0.3633994162082672,0.12220333171473276
12,16,0.1,0.005,16,1,1.385941982269287,0.30675482749938965,-1.0791871547698975,0.09030434489250183,0.3633994162082672,0.24849887166782805
12,64,0.1,0.0005,8,1,1.2983219623565674,0.30711254477500916,-0.9912094175815582,0.14614486694335938,0.3633994162082672,0.4021604340156742
12,16,0.0,0.001,4,1,1.1429263353347778,0.30985093116760254,-0.8330754041671753,0.15497851371765137,0.3633994162082672,0.4264688021095551
12,64,0.0,0.001,4,1,0.8793421387672424,0.311630517244339,-0.5677116215229034,0.07322272658348083,0.3633994162082672,0.2014937925533603
12,32,0.4,0.0005,16,2,2.5402615070343018,0.31167978048324585,-2.228581726551056,0.03189589083194733,0.3633994162082672,0.08777089177729314
12,8,0.1,0.005,8,1,1.0729447603225708,0.31519854068756104,-0.7577462196350098,0.14902552962303162,0.3633994162082672,0.41008742165293915
12,64,0.3,0.005,16,2,2.2134974002838135,0.3158509135246277,-1.8976464867591858,0.024991899728775024,0.3633994162082672,0.06877253681236505
12,64,0.4,0.0001,16,2,3.4226996898651123,0.3169991075992584,-3.105700582265854,0.011251186020672321,0.3633994162082672,0.030960935870695438
12,16,0.4,0.0001,4,2,3.4264841079711914,0.3175305128097534,-3.108953595161438,0.03296254575252533,0.3633994162082672,0.0907061054100159
12,8,0.0,0.001,8,1,1.2942750453948975,0.31897690892219543,-0.975298136472702,0.0038717780262231827,0.3633994162082672,0.010654331992664056
12,64,0.0,0.001,8,2,1.0299829244613647,0.31986525654792786,-0.7101176679134369,0.12925241887569427,0.3633994162082672,0.35567591226293727
12,8,0.4,0.0001,4,2,3.4428722858428955,0.32149097323417664,-3.121381312608719,0.006209916435182095,0.3633994162082672,0.01708840509425348
12,16,0.2,0.005,8,2,2.360574245452881,0.3245890140533447,-2.035985231399536,0.00264378753490746,0.3633994162082672,0.0072751562522937125
12,64,0.0,0.0005,16,1,1.7863497734069824,0.32496872544288635,-1.461381047964096,0.03533979505300522,0.3633994162082672,0.09724780359237475
12,32,0.2,0.005,4,1,0.7784795761108398,0.32500985264778137,-0.45346972346305847,0.06075333431363106,0.3633994162082672,0.167180605152136
12,8,0.2,0.001,4,1,2.3108913898468018,0.33020490407943726,-1.9806864857673645,0.05436943471431732,0.3633994162082672,0.14961343439021307
12,8,0.1,0.005,16,1,1.216691493988037,0.33025577664375305,-0.8864357173442841,0.04811298847198486,0.3633994162082672,0.13239698889447557
12,64,0.4,0.0001,8,2,3.076704740524292,0.3306659460067749,-2.746038794517517,0.0009612853173166513,0.3633994162082672,0.0026452582872772993
