seq_length,hidden_size,dropout,lr,batch_size,num_layers,train_rmse,test_rmse,rmse_gap,test_pred_std,test_actual_std,test_std_ratio
9,64,0.4,0.0001,4,2,9.723325729370117,1.8505806922912598,-7.872745037078857,1.5194377899169922,1.7517644166946411,0.8673756444853356
9,8,0.3,0.0005,4,1,6.5979509353637695,1.8527816534042358,-4.745169281959534,1.340812087059021,1.7517644166946411,0.7654066233340694
9,32,0.2,0.005,4,1,4.97015905380249,1.8620295524597168,-3.1081295013427734,2.0854339599609375,1.7517644166946411,1.1904762650082188
9,64,0.4,0.005,4,2,6.241733551025391,1.8657441139221191,-4.3759894371032715,1.2275437116622925,1.7517644166946411,0.7007470296596804
9,8,0.0,0.001,16,2,9.779109954833984,1.866763710975647,-7.912346243858337,0.18796581029891968,1.7517644166946411,0.1073008496505412
9,32,0.2,0.0001,8,1,9.969573020935059,1.8693801164627075,-8.100192904472351,0.21891647577285767,1.7517644166946411,0.12496913037309292
9,64,0.2,0.0001,16,1,10.256241798400879,1.876987338066101,-8.379254460334778,0.3862059712409973,1.7517644166946411,0.22046684334970074
6,32,0.3,0.0001,4,1,10.247051239013672,1.892307996749878,-8.354743242263794,2.7516160011291504,4.662766456604004,0.5901252028679157
9,32,0.3,0.0001,4,1,9.64297866821289,1.9078049659729004,-7.73517370223999,0.4805662930011749,1.7517644166946411,0.2743327175853606
9,16,0.2,0.0001,8,1,10.850914001464844,1.9147487878799438,-8.9361652135849,0.7033630609512329,1.7517644166946411,0.401516924449459
9,8,0.3,0.001,16,1,9.547607421875,1.930236577987671,-7.617370843887329,0.49596646428108215,1.7517644166946411,0.28312395180221117
9,8,0.4,0.0005,8,2,10.073771476745605,1.9438732862472534,-8.129898190498352,0.2831602394580841,1.7517644166946411,0.1616428766102989
9,16,0.0,0.0001,4,1,9.370152473449707,1.9501348733901978,-7.420017600059509,0.6824374794960022,1.7517644166946411,0.38957149317125406
9,16,0.1,0.005,16,2,8.875373840332031,1.9748992919921875,-6.900474548339844,0.2271217703819275,1.7517644166946411,0.1296531475450778
9,8,0.4,0.001,4,2,6.443337440490723,1.9766266345977783,-4.466710805892944,0.6562777757644653,1.7517644166946411,0.3746381474072746
12,32,0.3,0.001,8,2,8.512657165527344,2.0010650157928467,-6.511592149734497,0.010967621579766273,0.32116708159446716,0.03414927060804732
9,16,0.1,0.0001,4,1,9.757818222045898,2.0126376152038574,-7.745180606842041,0.6065176725387573,1.7517644166946411,0.34623244242121315
9,64,0.2,0.005,16,2,9.529704093933105,2.012648820877075,-7.51705527305603,0.6708585023880005,1.7517644166946411,0.3829615991708668
9,32,0.2,0.0001,4,1,9.752737045288086,2.0129876136779785,-7.739749431610107,0.7081352472305298,1.7517644166946411,0.4042411413782978
9,8,0.1,0.005,16,2,8.53809928894043,2.014493703842163,-6.523605585098267,0.41685619950294495,1.7517644166946411,0.2379636185837706
12,32,0.0,0.0001,8,2,9.722650527954102,2.0145530700683594,-7.708097457885742,0.22958703339099884,0.32116708159446716,0.7148523200173265
9,32,0.3,0.0001,8,1,10.603768348693848,2.0146279335021973,-8.58914041519165,1.0720276832580566,1.7517644166946411,0.6119702358613026
12,32,0.1,0.0005,16,1,5.8645830154418945,2.019110679626465,-3.8454723358154297,0.03779594600200653,0.32116708159446716,0.11768312560043405
12,64,0.0,0.0001,8,1,8.302645683288574,2.030951976776123,-6.271693706512451,0.2368834912776947,0.32116708159446716,0.7375708933233821
